orgao_superior_codigo_siorg,orgao_superior_nome,orgao_nome,ano_mes_referencia,sigla_codigo_cargo_comissao,cargos_distribuidos,cargos_ocupados,cargos_vagos
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas do Poder Executivo,178,170,8
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas do Poder Executivo,64,61,3
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas do Poder Executivo,23,23,0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas do Poder Executivo,1,1,0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas do Poder Executivo,62,56,6
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas do Poder Executivo,56,56,0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas do Poder Executivo,41,39,2
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas do Poder Executivo,1,1,0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas do Poder Executivo,1,1,0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas do Poder Executivo,2,2,0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,14,13,1
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,27,27,0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,59,57,2
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,82,67,15
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,60,59,1
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,99,91,8
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,27,27,0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,117,110,7
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,31,31,0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,35,35,0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,90,84,6
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,201,179,22
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,55,48,7
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,64,60,4
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,69,63,6
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Função Gratificada,366,299,67
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Função Gratificada,8,7,1
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Função Gratificada,8,3,5
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Ministro de Estado,1,1,0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Cargo de Natureza Especial,1,1,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,13,14,-1
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,17,17,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,37,37,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,43,41,2
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,19,19,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,6,5,1
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,31,30,1
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,34,33,1
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,42,39,3
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,24,23,1
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,3,1,2
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,1,1,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,6,6,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,2,2,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,3,3,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,6,5,1
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,18,16,2
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,5,5,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,1,1,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,4,3,1
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,14,12,2
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,4,2,2
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,1,1,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,1,1,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,1,1,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,1,1,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Função Gratificada,22,18,4
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Função Gratificada,20,14,6
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Função Gratificada,35,5,30
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Ministro de Estado,1,1,0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Cargo de Natureza Especial,2,2,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,2,2,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,3,3,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,1,1,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,2,2,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,1,1,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,1,1,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,2,2,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Funções Comissionadas do Poder Executivo,1,1,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Funções Comissionadas do Poder Executivo,2,2,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Funções Comissionadas do Poder Executivo,2,1,1
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Funções Comissionadas do Poder Executivo,1,1,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Função Gratificada,4,4,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Função Gratificada,6,5,1
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Função Gratificada,8,4,4
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Direção e Assessoramento Superiores,7,7,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Direção e Assessoramento Superiores,11,11,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Direção e Assessoramento Superiores,38,35,3
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Direção e Assessoramento Superiores,7,7,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Direção e Assessoramento Superiores,3,3,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Direção e Assessoramento Superiores,3,3,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,2,2,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,12,12,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,17,17,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,110,107,3
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,108,100,8
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,48,44,4
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,10,10,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas Técnicas,12,6,6
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas Técnicas,3,2,1
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Função Gratificada,89,82,7
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Função Gratificada,87,76,11
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Função Gratificada,88,72,16
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Ministro de Estado,1,1,0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Cargo de Natureza Especial,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Comissionado de Assessoria,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Comissionado de Assessoria,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Comissionado de Assessoria,16,16,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Assistência,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Assistência,2,1,1
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Direção,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Direção,4,4,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado Técnico,52,52,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado Técnico,46,45,1
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado Técnico,2,2,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado Técnico,91,90,1
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado Técnico,19,19,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Gerência Executiva,19,19,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Gerência Executiva,3,2,1
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Gerência Executiva,19,18,1
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Gerência Executiva,13,11,2
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Comissionado de Assessoria,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Comissionado de Assessoria,3,3,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado de Assistência,2,2,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado de Direção,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado de Direção,4,4,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado Técnico,41,35,6
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado Técnico,16,13,3
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado Técnico,47,44,3
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado Técnico,59,57,2
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado Técnico,37,34,3
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado de Gerência Executiva,8,8,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado de Gerência Executiva,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado de Gerência Executiva,20,19,1
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Comissionado de Assessoria,11,11,0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Comissionado de Assessoria,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Comissionado de Assessoria,16,16,0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Assistência,21,20,1
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Assistência,17,16,1
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Direção,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Direção,4,2,2
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado Técnico,8,8,0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado Técnico,12,11,1
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado Técnico,113,110,3
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado Técnico,71,69,2
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado Técnico,55,54,1
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Gerência Executiva,23,23,0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Gerência Executiva,4,4,0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Gerência Executiva,25,24,1
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Gerência Executiva,21,21,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,10,10,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,13,13,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,30,30,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,30,30,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,16,14,2
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,51,49,2
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,26,26,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,24,23,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,2,2,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,5,4,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,2,2,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,24,23,1
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,13,13,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,40,19,21
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,9,7,2
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,4,4,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,4,2,2
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,27,21,6
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,5,5,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Função Gratificada,49,49,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Ministro de Estado,1,1,0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Cargo de Natureza Especial,1,1,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Comissionado de Assessoria,11,8,3
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Cargo Comissionado de Assistência,3,2,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Cargo Comissionado de Assistência,1,1,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Cargo Comissionado de Direção,1,1,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Cargo Comissionado de Direção,4,3,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Cargo Comissionado Técnico,44,44,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Cargo Comissionado Técnico,15,14,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Cargo Comissionado Técnico,11,10,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Cargo Comissionado Técnico,79,78,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Cargo Comissionado de Gerência Executiva,14,14,0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Cargo Comissionado de Gerência Executiva,4,3,1
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Cargo Comissionado de Gerência Executiva,13,13,0
