cod_siorg,orgao_superior,orgao_administrativo,ano_mes_referencia,cargo_comissao,cargos_distribuidos,cargos_ocupados,cargos_vagos,porcentagem_cargos_ocupados,porcentagem_cargos_vagos
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,82,67,15,81.70731707317073,18.29268292682927
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,60,59,1,98.33333333333333,1.6666666666666667
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,99,91,8,91.91919191919192,8.080808080808081
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,27,27,0,100.0,0.0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,117,110,7,94.01709401709402,5.982905982905983
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,31,31,0,100.0,0.0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,35,35,0,100.0,0.0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,90,84,6,93.33333333333333,6.666666666666667
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,201,179,22,89.05472636815921,10.945273631840797
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,55,48,7,87.27272727272727,12.727272727272727
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,64,60,4,93.75,6.25
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Funções Comissionadas Técnicas,69,63,6,91.30434782608695,8.695652173913043
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Função Gratificada,366,299,67,81.69398907103825,18.306010928961747
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Função Gratificada,8,7,1,87.5,12.5
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Função Gratificada,8,3,5,37.5,62.5
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Ministro de Estado,1,1,0,100.0,0.0
304,MINISTÉRIO DA SAÚDE,MINISTÉRIO DA SAÚDE,202110,Cargo de Natureza Especial,1,1,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,13,14,-1,107.6923076923077,-7.6923076923076925
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,17,17,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,37,37,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,43,41,2,95.34883720930233,4.651162790697675
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,19,19,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,6,5,1,83.33333333333333,16.666666666666668
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,31,30,1,96.7741935483871,3.225806451612903
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,34,33,1,97.05882352941177,2.9411764705882355
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,42,39,3,92.85714285714286,7.142857142857143
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,24,23,1,95.83333333333333,4.166666666666667
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,3,1,2,33.333333333333336,66.66666666666667
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,6,6,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Direção e Assessoramento Superiores,2,2,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,3,3,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,6,5,1,83.33333333333333,16.666666666666668
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,18,16,2,88.88888888888889,11.11111111111111
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,5,5,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,4,3,1,75.0,25.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,14,12,2,85.71428571428571,14.285714285714286
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,4,2,2,50.0,50.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Função Gratificada,22,18,4,81.81818181818181,18.181818181818183
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Função Gratificada,20,14,6,70.0,30.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Função Gratificada,35,5,30,14.285714285714286,85.71428571428571
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Ministro de Estado,1,1,0,100.0,0.0
264359,MINISTÉRIO DAS COMUNICAÇÕES,MINISTÉRIO DAS COMUNICAÇÕES,202110,Cargo de Natureza Especial,2,2,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,2,2,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,3,3,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,2,2,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Direção e Assessoramento Superiores,2,2,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Funções Comissionadas do Poder Executivo,2,2,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Funções Comissionadas do Poder Executivo,2,1,1,50.0,50.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Função Gratificada,4,4,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Função Gratificada,6,5,1,83.33333333333333,16.666666666666668
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,FUNDAÇÃO ALEXANDRE DE GUSMÃO,202110,Função Gratificada,8,4,4,50.0,50.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Direção e Assessoramento Superiores,7,7,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Direção e Assessoramento Superiores,11,11,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Direção e Assessoramento Superiores,38,35,3,92.10526315789474,7.894736842105263
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Direção e Assessoramento Superiores,7,7,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Direção e Assessoramento Superiores,3,3,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Direção e Assessoramento Superiores,3,3,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,2,2,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,12,12,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,17,17,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,110,107,3,97.27272727272727,2.727272727272727
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,108,100,8,92.5925925925926,7.407407407407407
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,48,44,4,91.66666666666667,8.333333333333334
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas do Poder Executivo,10,10,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas Técnicas,12,6,6,50.0,50.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Funções Comissionadas Técnicas,3,2,1,66.66666666666667,33.333333333333336
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Função Gratificada,89,82,7,92.13483146067416,7.865168539325842
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Função Gratificada,87,76,11,87.35632183908046,12.64367816091954
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Função Gratificada,88,72,16,81.81818181818181,18.181818181818183
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Ministro de Estado,1,1,0,100.0,0.0
263,MINISTÉRIO DAS RELAÇÕES EXTERIORES,MINISTÉRIO DAS RELAÇÕES EXTERIORES,202110,Cargo de Natureza Especial,1,1,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Comissionado de Assessoria,5,5,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Comissionado de Assessoria,5,5,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Comissionado de Assessoria,16,16,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Assistência,1,1,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Assistência,2,1,1,50.0,50.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Direção,1,1,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Direção,4,4,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado Técnico,52,52,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado Técnico,46,45,1,97.82608695652173,2.1739130434782608
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado Técnico,2,2,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado Técnico,91,90,1,98.9010989010989,1.098901098901099
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado Técnico,19,19,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Gerência Executiva,19,19,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Gerência Executiva,3,2,1,66.66666666666667,33.333333333333336
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Gerência Executiva,19,18,1,94.73684210526316,5.2631578947368425
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE ENERGIA ELÉTRICA,202110,Cargo Comissionado de Gerência Executiva,13,11,2,84.61538461538461,15.384615384615385
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Comissionado de Assessoria,5,5,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Comissionado de Assessoria,3,3,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado de Assistência,2,2,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado de Direção,1,1,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado de Direção,4,4,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado Técnico,41,35,6,85.36585365853658,14.634146341463415
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado Técnico,16,13,3,81.25,18.75
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado Técnico,47,44,3,93.61702127659575,6.382978723404255
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado Técnico,59,57,2,96.61016949152543,3.389830508474576
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado Técnico,37,34,3,91.89189189189189,8.108108108108109
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado de Gerência Executiva,8,8,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado de Gerência Executiva,1,1,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,AGÊNCIA NACIONAL DE MINERAÇÃO,202110,Cargo Comissionado de Gerência Executiva,20,19,1,95.0,5.0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Comissionado de Assessoria,11,11,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Comissionado de Assessoria,5,5,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Comissionado de Assessoria,16,16,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Assistência,21,20,1,95.23809523809524,4.761904761904762
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Assistência,17,16,1,94.11764705882354,5.882352941176471
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Direção,1,1,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Direção,4,2,2,50.0,50.0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado Técnico,8,8,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado Técnico,12,11,1,91.66666666666667,8.333333333333334
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado Técnico,113,110,3,97.34513274336283,2.6548672566371683
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado Técnico,71,69,2,97.1830985915493,2.816901408450704
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado Técnico,55,54,1,98.18181818181819,1.8181818181818181
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Gerência Executiva,23,23,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Gerência Executiva,4,4,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Gerência Executiva,25,24,1,96.0,4.0
2852,MINISTÉRIO DE MINAS E ENERGIA,"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS",202110,Cargo Comissionado de Gerência Executiva,21,21,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,1,1,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,10,10,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,13,13,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,30,30,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,30,30,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,5,5,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,16,14,2,87.5,12.5
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,51,49,2,96.07843137254902,3.9215686274509802
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,26,26,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,24,23,1,95.83333333333333,4.166666666666667
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,5,5,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,2,2,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Direção e Assessoramento Superiores,5,4,1,80.0,20.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,1,1,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,2,2,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,5,5,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,24,23,1,95.83333333333333,4.166666666666667
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,13,13,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,40,19,21,47.5,52.5
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,9,7,2,77.77777777777777,22.22222222222222
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,4,4,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,4,2,2,50.0,50.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,27,21,6,77.77777777777777,22.22222222222222
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Funções Comissionadas do Poder Executivo,5,5,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Função Gratificada,49,49,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Ministro de Estado,1,1,0,100.0,0.0
2852,MINISTÉRIO DE MINAS E ENERGIA,MINISTÉRIO DE MINAS E ENERGIA,202110,Cargo de Natureza Especial,1,1,0,100.0,0.0
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Comissionado de Assessoria,11,8,3,72.72727272727273,27.272727272727273
235880,MINISTÉRIO DO DESENVOLVIMENTO REGIONAL,AGÊNCIA NACIONAL DE ÁGUAS,202110,Cargo Comissionado de Assistência,3,2,1,66.66666666666667,33.333333333333336
